Reporting starts,Reporting ends,Campaign name,Reach,Impressions,Link clicks,Landing page views,Post engagement,3-second video plays,ThruPlays,Post comments,Post saves,Post reactions,Post shares,Video plays at 50%,Leads,Amount Spent
24/03/2021,24/03/2021,0016_CPL_Qatar_July'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_CPMR_UAE_JulyAugSeptOct'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_CPA_UAE_Conversions_Orders_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_CPLPV_UAE _JulyAugSepOct'21_Copy,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_CPLPV_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_Awareness_CPC_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPC_Egypt_July'21 – Copy,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPC_Egypt_July'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPE_Egypt_July'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPL_Egypt_July'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPMR_Egypt_July'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_CPMR_KSA_July'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_CPMR_KSA_June'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_CPA_Qatar_May'21_SignUps,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_Remarketing_Qatar_May'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_CPA_Qatar_May'21_LPV,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPC_Egypt_June'21_ABTest,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPC_Egypt_June'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPMR_Egypt_June'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPE_Egypt_June'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPL_Egypt_June'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_CPLPV_Qatar_May'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_CPMR_Qatar_May'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPC_ABTest_Egypt_May'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPC_Egypt_May'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPMR_Egypt_May'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPE_Egypt_May'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPL_Egypt_May'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPL_Egypt_April'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPC_Egypt_April'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPMR_Egypt_April'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPE_Egypt_April'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPL_Egypt_Mar'21,16300,19398,138,12,167,,,12,4,10,3,,20,99.74
24/03/2021,24/03/2021,0016_L_CPMR_Egypt_Mar'21,419256,421631,1032,96,32941,31771,2428,1,1,135,1,1587,,321.3
24/03/2021,24/03/2021,0016_L_CPC_Egypt_Mar'21,19936,22616,1744,243,4430,2646,544,4,1,33,2,297,,61.97
24/03/2021,24/03/2021,0016_L_CPE_Egypt_Mar'21,258295,300533,38,22,91069,90687,17305,26,8,294,16,21458,,554.97
24/03/2021,24/03/2021,0016_L_CPMR_Egypt_Feb'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPC_Egypt_Feb'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPL_Egypt_Feb'21_02,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPL_Egypt_Feb'21_01,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_L_CPE_Egypt_Feb'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_PL_CPC_Egypt_Jan'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_PL_CPMR_Egypt_Jan'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_PL_CPL_Egypt_Jan'21,0,0,,,,,,,,,,,,0
24/03/2021,24/03/2021,0016_PL_CPE_Egypt_Jan'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPE_Egypt_Dec'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Egypt_CPC_Dec'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPLPV_Egypt_Dec'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Egypt_Remarketing_Dec'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPC_KSA_Dec'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPMR_Auction_Egypt_Dec'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Egypt_CPA_PreOrder_Dec'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Egypt_CPA_CRM_Dec'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPMR_KSA_Dec'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,New campaign,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPMR_TEST_UAE_Nov'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPLPV_KSA_Nov'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPMR_KSA_Nov'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPMR_Auction_Egypt_Nov'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Egypt_CPC_Nov'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPE_Egypt_Nov'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Egypt_Remarketing_Nov'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPLPV_Egypt_Nov'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Egypt_CPA_CRM_Nov'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Egypt_CPA_PreOrder_Nov'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Remarketing_CPC_KSA_Oct'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPMR_KSA_Oct'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPLPV_KSA_Oct'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPMR_Auction_Egypt_Oct'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Egypt_CPC_Oct'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Egypt_Remarketing_Oct'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPMR_R&F_Egypt_Oct'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPLPV_Egypt_Oct'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Egypt_CPA_PreOrder_Oct'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Egypt_CPA_CRM_Oct'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPE_Egypt_Oct'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPV_ND_KSA_Sept'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPMR_KSA_ND_Sep'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Egypt_CPA_CRM_Sept'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPV_KSA_Sept'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPE_Egypt_Sept'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Egypt_Remarketing_Sept'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPC_KSA_Sept'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Egypt_Remarketing_Conversion_Sept'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPC_Egypt_Sept'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPLPV_Egypt_Sept'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Egypt_CPA_PreOrder_Sept'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPMR_Egypt_Sept'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Egypt_CPA_Aug'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPLPV_KSA_Aug'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Remarketing_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPLPV_Egypt_Aug'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPMR_KSA_Aug'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPE_Egypt_Aug'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPC_Egypt_Aug'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPMR_Egypt_Aug'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Remarketing_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPL_Qatar_July'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPMR_UAE_JulyAugSeptOct'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPA_UAE_Conversions_Orders_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPLPV_UAE _JulyAugSepOct'21_Copy,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPLPV_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Awareness_CPC_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPC_Egypt_July'21 – Copy,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPC_Egypt_July'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPE_Egypt_July'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPL_Egypt_July'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPMR_Egypt_July'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPMR_KSA_July'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPMR_KSA_June'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPA_Qatar_May'21_SignUps,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_Remarketing_Qatar_May'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPA_Qatar_May'21_LPV,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPC_Egypt_June'21_ABTest,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPC_Egypt_June'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPMR_Egypt_June'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPE_Egypt_June'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPL_Egypt_June'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPLPV_Qatar_May'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_CPMR_Qatar_May'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPC_ABTest_Egypt_May'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPC_Egypt_May'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPMR_Egypt_May'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPE_Egypt_May'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPL_Egypt_May'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPL_Egypt_April'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPC_Egypt_April'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPMR_Egypt_April'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPE_Egypt_April'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPL_Egypt_Mar'21,14744,18090,91,10,129,,,7,2,26,3,,12,97.55
23/03/2021,23/03/2021,0016_L_CPMR_Egypt_Mar'21,450119,450119,1158,92,32021,30730,2383,1,4,128,,1553,,316.58
23/03/2021,23/03/2021,0016_L_CPC_Egypt_Mar'21,22020,25311,2094,347,5076,2941,644,4,1,33,3,411,,61.95
23/03/2021,23/03/2021,0016_L_CPE_Egypt_Mar'21,273156,320012,43,24,96026,95601,17602,22,15,331,14,22486,,552.3
23/03/2021,23/03/2021,0016_L_CPMR_Egypt_Feb'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPC_Egypt_Feb'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPL_Egypt_Feb'21_02,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPL_Egypt_Feb'21_01,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_L_CPE_Egypt_Feb'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_PL_CPC_Egypt_Jan'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_PL_CPMR_Egypt_Jan'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_PL_CPL_Egypt_Jan'21,0,0,,,,,,,,,,,,0
23/03/2021,23/03/2021,0016_PL_CPE_Egypt_Jan'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPE_Egypt_Dec'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Egypt_CPC_Dec'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPLPV_Egypt_Dec'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Egypt_Remarketing_Dec'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPC_KSA_Dec'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPMR_Auction_Egypt_Dec'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Egypt_CPA_PreOrder_Dec'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Egypt_CPA_CRM_Dec'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPMR_KSA_Dec'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,New campaign,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPMR_TEST_UAE_Nov'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPLPV_KSA_Nov'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPMR_KSA_Nov'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPMR_Auction_Egypt_Nov'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Egypt_CPC_Nov'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPE_Egypt_Nov'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Egypt_Remarketing_Nov'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPLPV_Egypt_Nov'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Egypt_CPA_CRM_Nov'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Egypt_CPA_PreOrder_Nov'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Remarketing_CPC_KSA_Oct'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPMR_KSA_Oct'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPLPV_KSA_Oct'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPMR_Auction_Egypt_Oct'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Egypt_CPC_Oct'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Egypt_Remarketing_Oct'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPMR_R&F_Egypt_Oct'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPLPV_Egypt_Oct'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Egypt_CPA_PreOrder_Oct'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Egypt_CPA_CRM_Oct'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPE_Egypt_Oct'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPV_ND_KSA_Sept'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPMR_KSA_ND_Sep'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Egypt_CPA_CRM_Sept'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPV_KSA_Sept'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPE_Egypt_Sept'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Egypt_Remarketing_Sept'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPC_KSA_Sept'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Egypt_Remarketing_Conversion_Sept'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPC_Egypt_Sept'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPLPV_Egypt_Sept'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Egypt_CPA_PreOrder_Sept'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPMR_Egypt_Sept'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Egypt_CPA_Aug'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPLPV_KSA_Aug'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Remarketing_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPLPV_Egypt_Aug'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPMR_KSA_Aug'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPE_Egypt_Aug'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPC_Egypt_Aug'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPMR_Egypt_Aug'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Remarketing_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPL_Qatar_July'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPMR_UAE_JulyAugSeptOct'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPA_UAE_Conversions_Orders_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPLPV_UAE _JulyAugSepOct'21_Copy,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPLPV_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Awareness_CPC_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPC_Egypt_July'21 – Copy,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPC_Egypt_July'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPE_Egypt_July'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPL_Egypt_July'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPMR_Egypt_July'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPMR_KSA_July'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPMR_KSA_June'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPA_Qatar_May'21_SignUps,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_Remarketing_Qatar_May'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPA_Qatar_May'21_LPV,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPC_Egypt_June'21_ABTest,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPC_Egypt_June'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPMR_Egypt_June'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPE_Egypt_June'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPL_Egypt_June'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPLPV_Qatar_May'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_CPMR_Qatar_May'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPC_ABTest_Egypt_May'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPC_Egypt_May'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPMR_Egypt_May'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPE_Egypt_May'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPL_Egypt_May'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPL_Egypt_April'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPC_Egypt_April'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPMR_Egypt_April'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPE_Egypt_April'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPL_Egypt_Mar'21,15052,18564,88,4,115,,,6,4,16,1,,8,98.99
22/03/2021,22/03/2021,0016_L_CPMR_Egypt_Mar'21,515414,515414,1149,89,33970,32732,2472,,,89,,1642,,313.15
22/03/2021,22/03/2021,0016_L_CPC_Egypt_Mar'21,23049,26948,2254,378,5396,3111,688,2,,28,1,426,,68.6
22/03/2021,22/03/2021,0016_L_CPE_Egypt_Mar'21,240581,265887,535,439,41747,39284,8070,76,31,736,23,5510,,499.59
22/03/2021,22/03/2021,0016_L_CPMR_Egypt_Feb'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPC_Egypt_Feb'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPL_Egypt_Feb'21_02,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPL_Egypt_Feb'21_01,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_L_CPE_Egypt_Feb'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_PL_CPC_Egypt_Jan'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_PL_CPMR_Egypt_Jan'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_PL_CPL_Egypt_Jan'21,0,0,,,,,,,,,,,,0
22/03/2021,22/03/2021,0016_PL_CPE_Egypt_Jan'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_CPE_Egypt_Dec'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_Egypt_CPC_Dec'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_CPLPV_Egypt_Dec'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_Egypt_Remarketing_Dec'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_CPC_KSA_Dec'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_CPMR_Auction_Egypt_Dec'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_Egypt_CPA_PreOrder_Dec'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_Egypt_CPA_CRM_Dec'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_CPMR_KSA_Dec'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,New campaign,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_CPMR_TEST_UAE_Nov'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_CPLPV_KSA_Nov'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_CPMR_KSA_Nov'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_CPMR_Auction_Egypt_Nov'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_Egypt_CPC_Nov'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_CPE_Egypt_Nov'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_Egypt_Remarketing_Nov'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_CPLPV_Egypt_Nov'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_Egypt_CPA_CRM_Nov'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_Egypt_CPA_PreOrder_Nov'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_Remarketing_CPC_KSA_Oct'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_CPMR_KSA_Oct'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_CPLPV_KSA_Oct'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_CPMR_Auction_Egypt_Oct'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_Egypt_CPC_Oct'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_Egypt_Remarketing_Oct'21,0,0,,,,,,,,,,,,0
21/03/2021,21/03/2021,0016_CPMR_R&F_Egypt_Oct'21,0,0,,,,,,,,,,,,0
